Name,Score
gemini-3-pro,1324
gemini-2.5-pro,1249
chatgpt-4o-latest-20250326,1237
gpt-4.5-preview-2025-02-27,1226
gemini-2.5-flash-preview-09-2025,1225
gpt-5-chat,1222
o3-2025-04-16,1219
gpt-4.1-2025-04-14,1216
gemini-2.5-flash,1214
Anthropicclaude-opus-4-20250514-thinking-16k,1210
gpt-5-high,1209
ernie-5.0-preview-1120,1206
Anthropicclaude-sonnet-4-20250514-thinking-32k,1205
qwen3-vl-235b-a22b-instruct,1203
gpt-4.1-mini-2025-04-14,1202
o4-mini-2025-04-16,1202
Anthropicclaude-3-7-sonnet-20250219-thinking-32k,1195
Tencenthunyuan-vision-1.5-thinking,1193
o1-2024-12-17,1193
qwen3-vl-235b-a22b-thinking,1191
Anthropicclaude-opus-4-20250514,1189
gemini-2.5-flash-lite-preview-06-17-thinking,1188
Anthropicclaude-sonnet-4-20250514,1187
qwen-vl-max-2025-08-13,1184
gpt-5-mini-high,1183
grok-4-0709,1182
gemini-1.5-pro-002,1178
Anthropicclaude-3-7-sonnet-20250219,1177
gemini-2.5-flash-lite-preview-09-2025-no-thinking,1176
gemini-2.0-flash-001,1169
gpt-4o-2024-05-13,1162
Anthropicclaude-3-5-sonnet-20241022,1162
glm-4.5v,1157
mistral-medium-2505,1156
Stepfunstep-1o-turbo-202506,1155
gemma-3-27b-it,1155
mistral-medium-2508,1149
Tencenthunyuan-large-vision,1148
Anthropicclaude-3-5-sonnet-20240620,1147
gpt-5-nano-high,1146
Metallama-4-maverick-17b-128e-instruct,1146
Stepfunstep-3,1141
mistral-small-2506,1140
gemini-1.5-flash-002,1138
Anthropicclaude-3-5-haiku-20241022,1135
gemini-2.0-flash-lite-preview-02-05,1134
Metallama-4-scout-17b-16e-instruct,1126
mistral-small-3.1-24b-instruct-2503,1126
Stepfunstep-1o-vision-32k-highres,1124
qwen2.5-vl-72b-instruct,1122
gpt-4o-2024-08-06,1119
gemini-1.5-pro-001,1118
qwen2.5-vl-32b-instruct,1118
gpt-4-turbo-2024-04-09,1113
gpt-4o-mini-2024-07-18,1098
pixtral-large-2411,1094
gpt-4.1-nano-2025-04-14,1089
qwen2-vl-72b,1086
qwen-vl-max-1119,1086
gemini-1.5-flash-8b-001,1070
Anthropicclaude-3-opus-20240229,1064
Stepfunstep-1v-32k,1062
gemini-1.5-flash-001,1060
molmo-72b-0924,1048
Tencenthunyuan-standard-vision-2024-12-31,1044
Metallama-3.2-vision-90b-instruct,1033
qwen2-vl-7b-instruct,1032
pixtral-12b-2409,1025
internvl2-26b,1025
amazon-nova-lite-v1.0,1021
amazon-nova-pro-v1.0,1021
Anthropicclaude-3-sonnet-20240229,1019
01.AIyi-vision,1005
Anthropicclaude-3-haiku-20240307,1003
Coherec4ai-aya-vision-32b,1001
molmo-7b-d-0924,997
Metallama-3.2-vision-11b-instruct,991
Nvidianvila-internal-15b-v1,988
llava-onevision-qwen2-72b-ov,981
llava-v1.6-34b,967
minicpm-v-2_6,965
cogvlm2-llama3-chat-19b,964
internvl2-4b,958
Azurephi-3.5-vision-instruct,922
Azurephi-3-vision-128k-instruct,884
